代码	名称	涨幅%	封单额	涨速%	总金额	量比	换手%	振幅%	现价	买价	卖价	涨跌	总量	现量	今开	最高	最低	昨收	市盈(动)	细分行业	地区	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z%	市盈(TTM)	
128022	众信转债	3.17	--  	0.02	9417.03	  1.49	         18.68	3.21	112.000	112.000	112.099	3.440	85015	434	109.550	112.360	108.880	108.560	--  	上证		110.769	40341	44674	  0.90	416	10	--  	--  	--  	--  	          0.05	          5.10亿	--  	 -0.52	   2445	     35	        0.0076	1	-0.09	3.93	-5.97	-5.80	-3.00	0	--  	--  	--  	--  	
128091	新天转债	3.16	--  	-0.20	100741.78	  4.65	        436.91	8.26	146.800	146.800	146.860	4.500	673819	2606	146.500	155.500	143.740	142.300	--  	上证		149.509	342198	331622	  1.03	84	9	--  	--  	--  	--  	          0.02	          2.26亿	--  	 -0.53	   4533	    149	        0.0964	4	2.52	6.54	-22.94	-20.34	-23.66	0	--  	--  	--  	--  	
128101	联创转债	3.15	--  	-0.15	36738.71	  1.60	         97.55	8.70	123.313	123.313	123.521	3.763	292121	1154	121.999	129.799	119.400	119.550	--  	上证		125.765	142707	149415	  0.96	61	103	--  	--  	--  	--  	          0.03	          3.69亿	--  	 -0.55	   2926	    100	        0.0333	1	-2.01	6.30	-12.85	-38.92	-39.79	0	--  	--  	--  	--  	
110044	广电转债	3.10	--  	0.00	41507.65	  2.22	        279.20	4.31	209.12	209.00	209.01	6.29	197565	10	205.00	213.75	205.00	202.83	--  	深证		210.10	94734	102831	  0.92	76	34	--  	--  	--  	--  	          0.01	          1.48亿	--  	  0.70	   3987	     50	        0.0700	4	0.44	4.84	-3.61	2.70	1.67	0	--  	--  	--  	--  	
110081	闻泰转债	3.08	--  	-0.09	29941.16	  1.36	          3.09	3.58	113.72	113.77	113.78	3.40	266017	15	111.35	114.88	110.93	110.32	--  	深证		112.55	124227	141790	  0.88	2	2	--  	--  	--  	--  	          0.86	         97.78亿	--  	  0.68	   3529	     75	        0.0009	1	-0.30	3.56	-5.61	-25.97	-27.89	0	--  	--  	--  	--  	
123063	大禹转债	3.07	--  	0.00	3694.36	  0.55	          4.73	3.56	125.100	125.100	125.111	3.725	29994	156	121.921	125.318	121.001	121.375	--  	上证		123.170	14614	15381	  0.95	131	3	--  	--  	--  	--  	          0.06	          7.94亿	--  	 -0.62	   1799	     17	        0.0026	1	-2.00	6.23	-0.74	-8.30	-6.35	0	--  	--  	--  	--  	
123141	宏丰转债	3.06	--  	0.39	22902.73	  0.65	         57.75	3.71	124.499	124.490	124.499	3.699	185534	2269	122.000	125.487	121.000	120.800	--  	上证		123.442	89559	95975	  0.93	11	29	--  	--  	--  	--  	          0.03	          4.00亿	--  	 -0.63	   3450	     54	        0.0167	1	-4.04	2.89	24.50	24.50	24.50	0	--  	--  	--  	--  	
110052	贵广转债	3.06	--  	-0.04	65833.08	  2.09	         40.38	3.55	115.01	115.01	115.02	3.41	574106	130	113.12	116.58	112.62	111.60	--  	深证		114.67	284480	289626	  0.98	18	23	--  	--  	--  	--  	          0.14	         16.35亿	--  	  0.65	   4525	    127	        0.0089	1	-0.98	4.75	-4.37	-2.36	4.16	0	--  	--  	--  	--  	
113609	永安转债	3.03	--  	0.16	2831.99	  1.94	          3.64	2.73	107.22	107.11	107.19	3.15	26727	3	104.80	107.35	104.51	104.07	--  	深证		105.96	13900	12827	  1.08	5	2	--  	--  	--  	--  	          0.07	          7.87亿	--  	  0.62	   1744	     15	        0.0021	1	-0.65	2.11	-3.45	-10.64	-20.86	0	--  	--  	--  	--  	
127039	北港转债	2.99	--  	0.01	21395.43	  0.50	          7.28	3.49	117.922	117.922	117.924	3.422	183563	436	115.120	118.550	114.550	114.500	--  	上证		116.556	88516	95047	  0.93	3	30	--  	--  	--  	--  	          0.25	         29.73亿	--  	 -0.70	   3458	     53	        0.0021	1	-0.17	3.63	6.76	-4.13	-3.97	0	--  	--  	--  	--  	
123123	江丰转债	2.98	--  	0.00	17696.95	  1.10	         26.53	5.98	130.500	130.500	130.501	3.775	136910	253	129.305	133.450	125.870	126.725	--  	上证		129.260	64839	72072	  0.90	223	10	--  	--  	--  	--  	          0.05	          6.73亿	--  	 -0.71	   2744	     50	        0.0097	4	2.28	8.75	-2.39	-2.99	-2.32	0	--  	--  	--  	--  	
128029	太阳转债	2.92	--  	0.05	9216.38	  2.29	          6.43	4.55	158.500	158.500	158.900	4.500	58446	43	154.000	161.000	154.000	154.000	--  	上证		157.691	22335	36111	  0.62	9	6	--  	--  	--  	--  	          0.09	         14.40亿	--  	 -0.77	   2115	     28	        0.0030	3	0.78	6.20	3.26	-5.22	-2.34	0	--  	--  	--  	--  	
127044	蒙娜转债	2.92	--  	0.36	2579.15	  0.49	          1.97	3.70	111.825	111.800	111.825	3.174	23080	203	108.977	113.000	108.977	108.651	--  	上证		111.748	10114	12966	  0.78	3	2	--  	--  	--  	--  	          0.12	         13.07亿	--  	 -0.77	   1268	     18	        0.0016	1	-1.23	2.30	-5.05	-19.08	-19.29	0	--  	--  	--  	--  	
128082	华锋转债	2.91	--  	0.42	67009.95	  0.85	        238.02	4.23	138.000	137.999	138.000	3.900	484269	4677	135.803	141.366	135.700	134.100	--  	上证		138.373	234818	249451	  0.94	66	342	--  	--  	--  	--  	          0.02	          2.81亿	--  	 -0.78	   4316	    112	        0.0551	1	-1.66	0.36	3.84	-10.97	-21.20	0	--  	--  	--  	--  	
113600	新星转债	2.90	--  	-0.16	6313.67	  0.24	         11.89	3.67	117.46	117.37	117.39	3.31	53881	9	114.42	118.61	114.42	114.15	--  	深证		117.18	26089	27792	  0.94	36	5	--  	--  	--  	--  	          0.05	          5.32亿	--  	  0.49	   2584	     21	        0.0046	1	-1.31	1.90	-5.72	-9.78	-14.21	0	--  	--  	--  	--  	
123131	奥飞转债	2.88	--  	0.00	3757.96	  1.68	          4.95	3.04	120.230	120.230	120.299	3.362	31453	62	117.400	120.880	117.322	116.868	--  	上证		119.479	16080	15374	  1.05	25	4	--  	--  	--  	--  	          0.06	          7.63亿	--  	 -0.82	   1311	     24	        0.0038	1	-1.68	3.48	-8.21	-18.60	-13.58	0	--  	--  	--  	--  	
113047	旗滨转债	2.87	--  	-0.04	4544.90	  1.27	          2.44	3.67	124.53	124.51	124.59	3.47	36550	10	121.54	125.98	121.54	121.06	--  	深证		124.35	19313	17237	  1.12	1	6	--  	--  	--  	--  	          0.15	         18.67亿	--  	  0.46	   1508	     24	        0.0016	3	0.13	5.26	-3.94	-27.78	-27.00	0	--  	--  	--  	--  	
123014	凯发转债	2.83	--  	0.21	8332.49	  0.39	         56.00	2.95	128.900	128.880	128.900	3.551	64989	1179	127.400	129.700	126.000	125.349	--  	上证		128.214	30498	34491	  0.88	80	410	--  	--  	--  	--  	          0.01	          1.50亿	--  	 -0.86	   2078	     31	        0.0269	3	0.12	3.15	-5.01	-5.48	-5.84	0	--  	--  	--  	--  	
123012	万顺转债	2.80	--  	0.00	19859.47	  1.43	        110.84	4.60	146.000	145.976	146.000	3.975	135641	1095	143.011	149.550	143.011	142.025	--  	上证		146.412	68743	66898	  1.03	15	409	--  	--  	--  	--  	          0.01	          1.79亿	--  	 -0.89	   2973	     46	        0.0373	1	-1.37	8.74	-12.28	-15.41	-21.76	0	--  	--  	--  	--  	
123057	美联转债	2.78	--  	0.00	23748.34	  0.53	         89.25	3.04	130.533	130.532	130.533	3.533	184345	1132	127.300	130.898	127.040	127.000	--  	上证		128.826	89681	94665	  0.95	66	102	--  	--  	--  	--  	          0.02	          2.70亿	--  	 -0.91	   3563	     52	        0.0250	3	3.25	10.29	-6.96	-3.66	-18.16	0	--  	--  	--  	--  	
123140	天地转债	2.77	--  	0.00	205345.47	  0.54	        591.02	5.27	202.500	202.465	202.500	5.467	1016555	9680	199.000	205.800	195.423	197.033	--  	上证		202.001	487726	528829	  0.92	21	505	--  	--  	--  	--  	          0.02	          3.48亿	--  	 -0.92	   4716	    216	        0.1253	1	-2.46	1.76	50.00	102.50	102.50	0	--  	--  	--  	--  	
118005	天奈转债	2.77	--  	-0.11	3482.86	  0.94	          3.49	3.63	121.01	121.00	121.01	3.26	28983	2	118.88	122.00	117.72	117.75	--  	深证		120.17	15491	13492	  1.15	70	36	--  	--  	--  	--  	          0.08	         10.04亿	--  	  0.36	   2313	     13	        0.0015	1	-0.72	7.56	-4.90	21.01	21.01	0	--  	--  	--  	--  	
113627	太平转债	2.74	--  	-0.03	2801.96	  1.26	          3.25	2.56	108.57	108.59	108.63	2.90	26022	7	105.99	108.70	105.99	105.67	--  	深证		107.68	12547	13475	  0.93	32	10	--  	--  	--  	--  	          0.08	          8.69亿	--  	  0.34	   1632	     16	        0.0020	3	0.43	3.24	1.05	-9.81	-9.82	0	--  	--  	--  	--  	
123085	万顺转2	2.74	--  	0.00	5410.14	  0.87	          5.01	3.78	127.600	127.600	128.000	3.403	42562	38	124.300	128.997	124.300	124.197	--  	上证		127.112	19312	23251	  0.83	5	10	--  	--  	--  	--  	          0.08	         10.84亿	--  	 -0.95	   1405	     30	        0.0036	3	1.72	10.94	-6.18	-16.52	-18.76	0	--  	--  	--  	--  	
113525	台华转债	2.73	--  	-0.39	17348.02	  0.42	         68.77	5.53	137.22	136.38	136.84	3.65	127471	2	135.00	140.42	133.03	133.57	--  	深证		136.09	64137	63334	  1.01	4	1	--  	--  	--  	--  	          0.02	          2.54亿	--  	  0.33	   3281	     39	        0.0210	1	-1.83	5.58	-12.12	-36.81	-40.55	0	--  	--  	--  	--  	
123048	应急转债	2.72	--  	0.00	11983.23	  0.41	         27.48	2.56	115.273	115.273	115.327	3.052	104192	683	113.500	115.870	113.000	112.221	--  	上证		115.011	50257	53935	  0.93	44	2	--  	--  	--  	--  	          0.04	          4.37亿	--  	 -0.97	   2604	     40	        0.0106	1	-1.30	0.32	-3.29	-13.32	-18.18	0	--  	--  	--  	--  	
128119	龙大转债	2.68	--  	0.15	2954.78	  0.89	          2.51	3.68	125.270	125.270	125.276	3.270	23793	68	122.500	126.000	121.511	122.000	--  	上证		124.187	14842	8952	  1.66	6	12	--  	--  	--  	--  	          0.09	         11.85亿	--  	 -1.01	   1085	     22	        0.0023	1	-0.26	4.20	1.52	-4.54	-6.52	0	--  	--  	--  	--  	
113616	韦尔转债	2.67	--  	-0.21	12499.22	  1.19	          4.33	4.48	119.75	119.79	119.96	3.11	105279	184	117.81	122.00	116.77	116.64	--  	深证		118.72	53869	51410	  1.05	5	1	--  	--  	--  	--  	          0.24	         29.14亿	--  	  0.26	   2674	     39	        0.0016	1	-1.51	4.12	-3.44	-24.21	-29.07	0	--  	--  	--  	--  	
110080	东湖转债	2.62	--  	0.00	6923.37	  1.14	          3.96	3.31	113.19	113.23	113.31	2.89	61381	5	111.20	114.31	110.66	110.30	--  	深证		112.79	29290	32091	  0.91	20	4	--  	--  	--  	--  	          0.15	         17.53亿	--  	  0.21	   2681	     23	        0.0015	4	0.14	4.53	-1.46	-0.13	1.02	0	--  	--  	--  	--  	
128130	景兴转债	2.60	--  	0.00	3024.26	  0.73	          2.61	2.55	117.168	117.150	117.169	2.968	26048	1	114.657	117.297	114.380	114.200	--  	上证		116.103	10571	15478	  0.68	549	11	--  	--  	--  	--  	          0.10	         11.70亿	--  	 -1.09	   1272	     20	        0.0021	1	-1.03	2.65	-6.43	-7.15	-8.97	0	--  	--  	--  	--  	
113602	景20转债	2.59	--  	-0.40	2650.58	  1.31	          1.33	3.20	112.69	112.57	112.89	2.85	23650	50	110.28	113.72	110.21	109.84	--  	深证		112.08	13460	10190	  1.32	2	7	--  	--  	--  	--  	          0.18	         20.06亿	--  	  0.19	   1015	     23	        0.0013	1	-0.87	3.52	-4.02	-22.75	-21.48	0	--  	--  	--  	--  	
123132	回盛转债	2.58	--  	0.00	3588.91	  1.18	          4.69	4.40	109.159	109.159	109.160	2.742	32810	85	106.822	111.500	106.822	106.417	--  	上证		109.385	15326	17484	  0.88	28	31	--  	--  	--  	--  	          0.07	          7.64亿	--  	 -1.12	   1637	     20	        0.0029	1	-1.20	1.36	-3.05	-15.02	9.16	0	--  	--  	--  	--  	
123086	海兰转债	2.58	--  	-0.26	49978.96	  1.00	         78.36	5.10	146.580	146.580	146.650	3.680	340935	1145	144.000	150.216	142.930	142.900	--  	上证		146.594	168240	172695	  0.97	88	11	--  	--  	--  	--  	          0.04	          6.38亿	--  	 -1.12	   4178	     82	        0.0188	1	-0.33	8.36	-25.18	-26.26	-35.46	0	--  	--  	--  	--  	
123064	万孚转债	2.56	--  	0.00	114236.99	  0.63	        158.11	3.49	120.300	120.300	120.308	3.000	945766	5268	118.110	122.200	118.110	117.300	--  	上证		120.788	465450	480316	  0.97	938	39	--  	--  	--  	--  	          0.06	          7.20亿	--  	 -1.14	   4546	    208	        0.0348	1	-3.63	-4.67	-8.59	-4.19	3.98	0	--  	--  	--  	--  	
110056	亨通转债	2.55	--  	0.18	1702.82	  0.63	          0.89	2.33	112.87	112.67	112.88	2.81	15240	2	110.61	113.00	110.44	110.06	--  	深证		111.73	9476	5764	  1.64	579	2	--  	--  	--  	--  	          0.17	         19.30亿	--  	  0.15	    922	     17	        0.0010	1	-2.50	2.26	-7.36	-15.16	-14.97	0	--  	--  	--  	--  	
118000	嘉元转债	2.55	--  	-0.14	4715.07	  0.67	          3.86	3.75	125.44	125.40	125.55	3.12	37779	2	122.87	126.75	122.16	122.32	--  	深证		124.81	19563	18216	  1.07	84	3	--  	--  	--  	--  	          0.10	         12.27亿	--  	  0.15	   2016	     19	        0.0019	3	0.72	6.80	-12.43	-34.65	-34.07	0	--  	--  	--  	--  	
127018	本钢转债	2.52	--  	0.01	18562.84	  1.71	          2.82	3.09	118.410	118.401	118.410	2.910	158744	44	115.500	118.767	115.197	115.500	--  	上证		116.936	85706	73039	  1.17	1	13	--  	--  	--  	--  	          0.56	         66.68亿	--  	 -1.17	   2728	     58	        0.0010	1	-0.86	2.08	3.51	-3.30	-0.08	0	--  	--  	--  	--  	
113561	正裕转债	2.51	--  	-0.08	5718.72	  4.16	         32.92	6.93	114.35	114.20	114.29	2.80	49345	13	112.34	119.74	112.01	111.55	--  	深证		115.89	26232	23113	  1.13	24	4	--  	--  	--  	--  	          0.01	          1.71亿	--  	  0.10	   1531	     32	        0.0215	2	0.41	2.47	-0.76	-5.39	-5.22	0	--  	--  	--  	--  	
118001	金博转债	2.51	--  	0.00	3476.50	  1.26	          4.92	2.39	118.04	118.00	118.03	2.89	29531	1	116.30	118.80	116.05	115.15	--  	深证		117.72	11992	17539	  0.68	32	2	--  	--  	--  	--  	          0.06	          7.08亿	--  	  0.10	   2739	     11	        0.0018	1	-1.47	4.47	-4.95	-19.71	-28.88	0	--  	--  	--  	--  	
128121	宏川转债	2.50	--  	-0.12	1920.12	  1.02	          2.46	4.52	116.850	116.800	116.850	2.850	16485	58	114.456	118.660	113.503	114.000	--  	上证		116.477	9281	7204	  1.29	8	25	--  	--  	--  	--  	          0.07	          7.83亿	--  	 -1.19	    940	     18	        0.0026	1	-0.82	4.14	-0.83	-9.77	-14.85	0	--  	--  	--  	--  	
113548	石英转债	2.49	--  	-0.39	210389.93	  1.36	        476.79	7.99	436.27	435.04	435.11	10.58	488463	4	429.50	447.41	413.40	425.69	--  	深证		430.72	231998	256465	  0.90	14	50	--  	--  	--  	--  	          0.01	          4.47亿	--  	  0.08	   4734	    103	        0.1007	3	6.63	21.08	3.64	12.01	-2.34	0	--  	--  	--  	--  	
110067	华安转债	2.48	--  	0.00	14135.53	  0.59	          4.68	3.26	109.00	109.00	109.03	2.64	131128	12	109.60	109.89	106.42	106.36	--  	深证		107.80	75170	55958	  1.34	2008	72	--  	--  	--  	--  	          0.28	         30.51亿	--  	  0.08	   2909	     45	        0.0016	1	-0.70	-0.70	0.65	-6.81	-6.74	0	--  	--  	--  	--  	
123044	红相转债	2.48	--  	0.67	1196.34	  1.44	          1.93	2.95	113.957	113.100	113.957	2.755	10627	172	111.200	114.000	110.717	111.202	--  	上证		112.576	4593	6035	  0.76	1	62	--  	--  	--  	--  	          0.05	          6.26亿	--  	 -1.22	   1126	      9	        0.0017	2	1.09	2.94	-0.15	-2.60	-2.52	0	--  	--  	--  	--  	
123084	高澜转债	2.46	--  	-0.16	7018.70	  1.17	         21.66	3.09	128.281	128.250	128.281	3.081	55077	394	126.010	129.062	125.190	125.200	--  	上证		127.434	29543	25535	  1.16	6	17	--  	--  	--  	--  	          0.03	          3.26亿	--  	 -1.23	   2046	     27	        0.0106	3	0.64	7.97	-8.57	-29.13	-33.50	0	--  	--  	--  	--  	
123091	长海转债	2.46	--  	0.32	26474.65	  0.29	         38.93	3.71	125.000	125.000	125.026	3.000	214003	325	122.000	126.200	121.676	122.000	--  	上证		123.712	109819	104184	  1.05	355	36	--  	--  	--  	--  	          0.05	          6.87亿	--  	 -1.23	   3517	     61	        0.0111	3	0.33	8.70	4.25	-7.06	-8.42	0	--  	--  	--  	--  	
113631	皖天转债	2.42	--  	-0.01	1305.25	  1.22	          1.25	3.01	113.69	113.68	113.70	2.69	11607	5	111.29	114.48	111.14	111.00	--  	深证		112.45	2837	8770	  0.32	23	2	--  	--  	--  	--  	          0.09	         10.57亿	--  	  0.02	    849	     14	        0.0015	1	-0.01	2.42	1.71	-6.68	-5.96	0	--  	--  	--  	--  	
113549	白电转债	2.42	--  	0.12	3331.52	  1.46	          3.76	3.19	110.64	110.54	110.65	2.61	30254	5	108.03	111.48	108.03	108.03	--  	深证		110.12	12710	17544	  0.72	4	3	--  	--  	--  	--  	          0.08	          8.90亿	--  	  0.01	   1457	     21	        0.0026	1	-0.11	2.59	-5.41	-18.88	-22.17	0	--  	--  	--  	--  	
128078	太极转债	2.41	--  	0.01	3556.96	  1.25	          3.13	3.19	119.000	119.000	119.124	2.800	30011	35	117.279	120.200	116.490	116.200	--  	上证		118.522	14914	15097	  0.99	6	22	--  	--  	--  	--  	          0.10	         11.42亿	--  	 -1.28	    925	     32	        0.0034	1	-1.11	3.47	-2.68	-24.67	-22.57	0	--  	--  	--  	--  	
128071	合兴转债	2.41	--  	0.00	387.66	  0.54	          1.17	2.43	111.152	111.151	111.152	2.612	3502	36	109.880	111.600	108.960	108.540	--  	上证		110.698	1866	1636	  1.14	9	12	--  	--  	--  	--  	          0.03	          3.33亿	--  	 -1.29	    316	     11	        0.0037	1	-0.17	3.31	-1.72	-4.24	-5.56	0	--  	--  	--  	--  	
123097	美力转债	2.40	--  	0.00	1757.09	  1.45	          5.19	3.50	113.654	113.653	113.796	2.664	15553	3	111.120	114.269	110.384	110.990	--  	上证		112.975	6320	9233	  0.68	5	2	--  	--  	--  	--  	          0.03	          3.41亿	--  	 -1.29	   1282	     12	        0.0040	1	-0.29	2.48	-5.81	-11.90	-14.93	0	--  	--  	--  	--  	
113598	法兰转债	2.40	--  	0.14	3182.17	  1.16	          9.66	5.35	119.49	119.49	119.50	2.80	26600	8	117.16	123.00	116.76	116.69	--  	深证		119.63	13573	13027	  1.04	4	33	--  	--  	--  	--  	          0.03	          3.29亿	--  	 -0.01	   1920	     14	        0.0050	1	-0.95	5.09	-0.21	-1.87	-7.08	0	--  	--  	--  	--  	
123054	思特转债	2.38	--  	0.17	9029.07	  1.48	         35.97	1.84	121.700	121.690	121.700	2.833	74575	1114	120.000	122.191	120.000	118.867	--  	上证		121.074	38484	36092	  1.07	1	10	--  	--  	--  	--  	          0.02	          2.52亿	--  	 -1.31	   2591	     29	        0.0139	1	-0.94	2.80	-7.80	-10.84	-14.71	0	--  	--  	--  	--  	
110071	湖盐转债	2.37	--  	0.02	7180.26	  0.63	          7.88	2.99	126.81	126.91	126.92	2.93	56698	4	124.95	127.90	124.20	123.88	--  	深证		126.64	28436	28262	  1.01	6	1	--  	--  	--  	--  	          0.07	          9.13亿	--  	 -0.04	   2371	     24	        0.0033	3	1.88	8.00	-2.95	-3.28	-2.65	0	--  	--  	--  	--  	
123045	雷迪转债	2.35	--  	0.02	36859.03	  0.73	        177.66	4.69	123.327	123.321	123.327	2.827	294909	1364	122.800	128.301	122.650	120.500	--  	上证		124.984	152965	141944	  1.08	7	50	--  	--  	--  	--  	          0.02	          2.05亿	--  	 -1.35	   3550	     83	        0.0500	1	-2.59	-0.14	-0.94	-5.86	-8.31	0	--  	--  	--  	--  	
113051	节能转债	2.34	--  	0.03	6022.29	  0.47	          1.64	2.55	123.82	123.80	123.87	2.83	49070	8	122.20	124.17	121.09	120.99	--  	深证		122.73	24073	24997	  0.96	246	7	--  	--  	--  	--  	          0.30	         37.13亿	--  	 -0.07	   2364	     21	        0.0007	1	-0.39	4.83	-4.61	-20.93	-31.45	0	--  	--  	--  	--  	
128081	海亮转债	2.34	--  	0.15	6099.76	  1.29	          1.77	3.05	115.300	115.300	115.414	2.633	53233	165	113.000	116.164	112.730	112.667	--  	上证		114.586	22350	30884	  0.72	84	10	--  	--  	--  	--  	          0.30	         34.65亿	--  	 -1.36	   1794	     30	        0.0010	3	1.27	4.53	-3.92	-12.57	-13.95	0	--  	--  	--  	--  	
128120	联诚转债	2.33	--  	0.00	453.38	  1.51	          1.58	1.91	110.900	110.898	110.900	2.530	4116	14	109.500	110.980	108.912	108.370	--  	上证		110.152	2159	1957	  1.10	4	7	--  	--  	--  	--  	          0.03	          2.88亿	--  	 -1.36	    519	      8	        0.0031	1	-0.58	1.46	-2.10	-8.69	-6.41	0	--  	--  	--  	--  	
127055	精装转债	2.29	--  	0.43	11432.01	  1.41	         17.94	2.84	111.990	111.990	111.991	2.504	103486	1233	108.880	111.990	108.880	109.486	--  	上证		110.469	45592	57895	  0.79	13	1	--  	--  	--  	--  	          0.06	          6.46亿	--  	 -1.41	   2758	     38	        0.0065	3	1.85	5.04	3.22	11.99	11.99	0	--  	--  	--  	--  	
113534	鼎胜转债	2.28	--  	-0.17	51917.50	  0.77	         65.93	8.12	195.65	195.01	195.02	4.36	266243	19	196.29	203.79	188.25	191.29	--  	深证		195.00	129923	136320	  0.95	1	1149	--  	--  	--  	--  	          0.04	          7.90亿	--  	 -0.13	   4336	     61	        0.0152	1	-1.42	12.86	-30.57	-27.58	-25.79	0	--  	--  	--  	--  	
111002	特纸转债	2.28	--  	-0.11	15901.15	  2.33	         19.65	5.86	119.91	119.77	119.96	2.67	131681	10	116.99	123.86	116.99	117.24	--  	深证		120.76	63705	67976	  0.94	7	3	--  	--  	--  	--  	          0.07	          8.03亿	--  	 -0.13	   3180	     41	        0.0062	1	0.00	3.90	-9.32	-20.87	-22.69	0	--  	--  	--  	--  	
113576	起步转债	2.26	--  	-0.24	49152.53	  0.93	        172.73	4.41	106.57	106.45	106.48	2.36	459270	88	105.52	109.60	105.00	104.21	--  	深证		107.02	226613	232657	  0.97	11	450	--  	--  	--  	--  	          0.03	          2.83亿	--  	 -0.14	   4252	    108	        0.0406	3	3.75	6.28	1.40	-7.23	-17.70	0	--  	--  	--  	--  	
113635	升21转债	2.25	--  	-0.01	1952.53	  1.24	          1.31	3.56	111.01	110.99	111.03	2.44	17735	7	108.60	111.98	108.12	108.57	--  	深证		110.09	7050	10685	  0.66	3	24	--  	--  	--  	--  	          0.14	         14.99亿	--  	 -0.16	   1498	     12	        0.0009	3	0.23	2.86	-3.45	-19.27	-20.71	0	--  	--  	--  	--  	
127028	英特转债	2.24	--  	0.28	2494.81	  1.16	          3.69	2.15	113.820	113.800	113.820	2.493	22101	26	111.422	113.820	111.422	111.327	--  	上证		112.882	10417	11684	  0.89	6	4	--  	--  	--  	--  	          0.06	          6.81亿	--  	 -1.45	   1232	     18	        0.0030	3	0.09	2.68	-6.74	-7.09	-9.43	0	--  	--  	--  	--  	
128145	日丰转债	2.23	--  	-0.02	2886.33	  0.91	          6.89	2.02	111.030	111.030	111.094	2.422	26167	127	109.440	111.291	109.100	108.608	--  	上证		110.304	13553	12615	  1.07	3	3	--  	--  	--  	--  	          0.04	          4.22亿	--  	 -1.46	   2044	     13	        0.0034	1	-0.99	1.86	-7.08	-17.16	-22.41	0	--  	--  	--  	--  	
128040	华通转债	2.23	--  	0.10	29609.90	  0.80	        107.40	2.59	137.800	137.800	137.825	3.000	215468	2200	136.010	138.717	135.221	134.800	--  	上证		137.421	103375	112093	  0.92	52	5	--  	--  	--  	--  	          0.02	          2.76亿	--  	 -1.47	   3668	     59	        0.0293	1	-1.38	2.63	-19.93	7.15	2.23	0	--  	--  	--  	--  	
128131	崇达转2	2.22	--  	-0.20	2624.13	  1.45	          1.78	2.77	106.300	106.300	106.498	2.304	24913	59	104.307	106.900	104.017	103.996	--  	上证		105.332	8636	16277	  0.53	512	12	--  	--  	--  	--  	          0.14	         14.88亿	--  	 -1.48	   1621	     15	        0.0011	1	-0.03	2.23	-1.72	-15.05	-17.14	0	--  	--  	--  	--  	
128074	游族转债	2.21	--  	0.15	3950.28	  2.00	          5.35	2.71	108.644	108.644	108.645	2.345	36492	282	106.700	108.999	106.119	106.299	--  	上证		108.251	16899	19593	  0.86	7	198	--  	--  	--  	--  	          0.07	          7.41亿	--  	 -1.49	   1573	     23	        0.0034	2	0.28	1.54	-0.92	-8.24	-9.56	0	--  	--  	--  	--  	
128017	金禾转债	2.20	--  	0.15	10320.19	  0.48	          9.59	4.25	194.081	194.081	194.786	4.182	52899	163	190.850	198.923	190.850	189.899	--  	上证		195.092	25364	27536	  0.92	14	1	--  	--  	--  	--  	          0.06	         10.71亿	--  	 -1.49	   2281	     23	        0.0042	4	0.48	7.53	-2.82	-16.88	-27.04	0	--  	--  	--  	--  	
128109	楚江转债	2.20	--  	0.00	9554.72	  3.86	          4.47	3.53	118.553	118.358	118.553	2.553	81512	80	116.521	119.619	115.524	116.000	--  	上证		117.219	17445	64067	  0.27	2	1	--  	--  	--  	--  	          0.18	         21.61亿	--  	 -1.49	   1013	     80	        0.0044	1	-2.78	0.87	-7.17	-25.30	-33.21	0	--  	--  	--  	--  	
123100	朗科转债	2.20	--  	0.23	1014.02	  1.73	          2.42	2.31	110.640	110.500	110.640	2.380	9207	14	108.501	111.000	108.501	108.260	--  	上证		110.136	5476	3731	  1.47	200	49	--  	--  	--  	--  	          0.04	          4.20亿	--  	 -1.49	    580	     16	        0.0042	1	-0.72	1.42	-9.53	-16.05	-19.24	0	--  	--  	--  	--  	
113643	风语转债	2.19	--  	-0.27	46070.04	  1.24	         82.34	5.93	111.94	112.00	112.01	2.40	411707	106	108.00	114.50	108.00	109.54	--  	深证		111.90	202414	209293	  0.97	338	23	--  	--  	--  	--  	          0.05	          5.60亿	--  	 -0.21	   4414	     93	        0.0187	1	-2.40	-1.19	11.94	11.94	11.94	0	--  	--  	--  	--  	
128073	哈尔转债	2.18	--  	0.06	3213.68	  0.24	          9.57	2.36	112.688	112.624	112.688	2.409	28581	214	111.030	113.595	110.990	110.279	--  	上证		112.441	13612	14969	  0.91	6	127	--  	--  	--  	--  	          0.03	          3.37亿	--  	 -1.51	   1739	     16	        0.0055	2	0.61	2.44	-2.27	-8.53	-7.29	0	--  	--  	--  	--  	
128122	兴森转债	2.17	--  	0.00	976.33	  1.68	          3.28	2.14	111.100	110.997	111.100	2.364	8819	22	109.225	111.547	109.225	108.736	--  	上证		110.707	4194	4626	  0.91	14	242	--  	--  	--  	--  	          0.03	          2.98亿	--  	 -1.52	    511	     17	        0.0064	1	-0.24	2.91	-3.87	-15.15	-19.29	0	--  	--  	--  	--  	
